id,category,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_00212,最新シーズン,2,2025年ドライバーズランキング18位は誰？,ジャック・ドゥーハン,ピエール・ガスリー,角田裕毅,マックス・フェルスタッペン,1,2025年のドライバーズランキング18位はピエール・ガスリー（アルピーヌ）です。,2020s,2025|standings
gpq_00213,最新シーズン,2,2025年ドライバーズランキング19位は誰？,ジョージ・ラッセル,マックス・フェルスタッペン,ガブリエル・ボルトレト,角田裕毅,2,2025年のドライバーズランキング19位はガブリエル・ボルトレト（キック・ザウバー）です。,2020s,2025|standings
gpq_00214,最新シーズン,2,2025年ドライバーズランキング20位は誰？,ランド・ノリス,フランコ・コラピント,フェルナンド・アロンソ,エステバン・オコン,1,2025年のドライバーズランキング20位はフランコ・コラピント（アルピーヌ）です。,2020s,2025|standings
gpq_00215,最新シーズン,2,2025年ドライバーズランキング21位は誰？,フランコ・コラピント,リアム・ローソン,ジャック・ドゥーハン,ジョージ・ラッセル,2,2025年のドライバーズランキング21位はジャック・ドゥーハン（アルピーヌ）です。,2020s,2025|standings
gpq_00216,最新シーズン,1,2025年コンストラクターズランキング1位は？,マクラーレン,フェラーリ,レーシングブルズ,メルセデス,0,2025年のコンストラクターズランキング1位はマクラーレンです。,2020s,2025|constructor
gpq_00217,最新シーズン,1,2025年コンストラクターズランキング2位は？,アルピーヌ,フェラーリ,マクラーレン,メルセデス,3,2025年のコンストラクターズランキング2位はメルセデスです。,2020s,2025|constructor
gpq_00218,最新シーズン,1,2025年コンストラクターズランキング3位は？,フェラーリ,レッドブル・レーシング,キック・ザウバー,レーシングブルズ,1,2025年のコンストラクターズランキング3位はレッドブル・レーシングです。,2020s,2025|constructor
gpq_00219,最新シーズン,1,2025年コンストラクターズランキング4位は？,キック・ザウバー,マクラーレン,アストンマーティン,フェラーリ,3,2025年のコンストラクターズランキング4位はフェラーリです。,2020s,2025|constructor
gpq_00220,最新シーズン,2,2025年コンストラクターズランキング5位は？,ウィリアムズ,メルセデス,アストンマーティン,マクラーレン,0,2025年のコンストラクターズランキング5位はウィリアムズです。,2020s,2025|constructor
gpq_00221,最新シーズン,2,2025年コンストラクターズランキング6位は？,アルピーヌ,ハース,レーシングブルズ,ウィリアムズ,2,2025年のコンストラクターズランキング6位はレーシングブルズです。,2020s,2025|constructor
gpq_00222,最新シーズン,2,2025年コンストラクターズランキング7位は？,レッドブル・レーシング,メルセデス,アストンマーティン,アルピーヌ,2,2025年のコンストラクターズランキング7位はアストンマーティンです。,2020s,2025|constructor
gpq_00223,最新シーズン,2,2025年コンストラクターズランキング8位は？,アルピーヌ,フェラーリ,レッドブル・レーシング,ハース,3,2025年のコンストラクターズランキング8位はハースです。,2020s,2025|constructor
gpq_00224,最新シーズン,2,2025年コンストラクターズランキング9位は？,キック・ザウバー,メルセデス,レッドブル・レーシング,アルピーヌ,0,2025年のコンストラクターズランキング9位はキック・ザウバーです。,2020s,2025|constructor
gpq_00225,最新シーズン,2,2025年コンストラクターズランキング10位は？,ハース,アルピーヌ,キック・ザウバー,レッドブル・レーシング,1,2025年のコンストラクターズランキング10位はアルピーヌです。,2020s,2025|constructor
gpq_00226,最新シーズン,1,2024年ドライバーズランキング1位は誰？,アレクサンダー・アルボン,ローガン・サージェント,マックス・フェルスタッペン,ジャック・ドゥーハン,2,2024年のドライバーズランキング1位はマックス・フェルスタッペンです。,2020s,2024|standings
gpq_00227,最新シーズン,2,2024年にマックス・フェルスタッペンが所属していたチームは？,クーパー,ブラウンGP,レッドブル,BRM,2,2024年の公式ランキングではマックス・フェルスタッペンはレッドブル所属として登録されています。,2020s,2024|driver|team
gpq_00228,最新シーズン,1,2024年ドライバーズランキング2位は誰？,シャルル・ルクレール,ニコ・ヒュルケンベルグ,ピエール・ガスリー,ランド・ノリス,3,2024年のドライバーズランキング2位はランド・ノリスです。,2020s,2024|standings
gpq_00229,最新シーズン,2,2024年にランド・ノリスが所属していたチームは？,BRM,マクラーレン,メルセデス,ロータス,1,2024年の公式ランキングではランド・ノリスはマクラーレン所属として登録されています。,2020s,2024|driver|team
gpq_00230,最新シーズン,1,2024年ドライバーズランキング3位は誰？,ジャック・ドゥーハン,カルロス・サインツ,シャルル・ルクレール,エステバン・オコン,2,2024年のドライバーズランキング3位はシャルル・ルクレールです。,2020s,2024|standings
gpq_00231,最新シーズン,2,2024年にシャルル・ルクレールが所属していたチームは？,ハース,フェラーリ,ジョーダン,ブラウンGP,1,2024年の公式ランキングではシャルル・ルクレールはフェラーリ所属として登録されています。,2020s,2024|driver|team
gpq_00232,最新シーズン,1,2024年ドライバーズランキング4位は誰？,マックス・フェルスタッペン,オスカー・ピアストリ,アレクサンダー・アルボン,ジョージ・ラッセル,1,2024年のドライバーズランキング4位はオスカー・ピアストリです。,2020s,2024|standings
gpq_00233,最新シーズン,2,2024年にオスカー・ピアストリが所属していたチームは？,ブラバム,メルセデス,マクラーレン,ベネトン,2,2024年の公式ランキングではオスカー・ピアストリはマクラーレン所属として登録されています。,2020s,2024|driver|team
gpq_00234,最新シーズン,1,2024年ドライバーズランキング5位は誰？,ジョージ・ラッセル,カルロス・サインツ,エステバン・オコン,フェルナンド・アロンソ,1,2024年のドライバーズランキング5位はカルロス・サインツです。,2020s,2024|standings
gpq_00235,最新シーズン,2,2024年にカルロス・サインツが所属していたチームは？,ウィリアムズ,ベネトン,フェラーリ,BRM,2,2024年の公式ランキングではカルロス・サインツはフェラーリ所属として登録されています。,2020s,2024|driver|team
gpq_00236,最新シーズン,1,2024年ドライバーズランキング6位は誰？,周冠宇,ジョージ・ラッセル,ランス・ストロール,オリバー・ベアマン,1,2024年のドライバーズランキング6位はジョージ・ラッセルです。,2020s,2024|standings
gpq_00237,最新シーズン,2,2024年にジョージ・ラッセルが所属していたチームは？,マクラーレン,メルセデス,ヴァンウォール,ホンダ,1,2024年の公式ランキングではジョージ・ラッセルはメルセデス所属として登録されています。,2020s,2024|driver|team
gpq_00238,最新シーズン,1,2024年ドライバーズランキング7位は誰？,ルイス・ハミルトン,オスカー・ピアストリ,ニコ・ヒュルケンベルグ,ローガン・サージェント,0,2024年のドライバーズランキング7位はルイス・ハミルトンです。,2020s,2024|standings
gpq_00239,最新シーズン,2,2024年にルイス・ハミルトンが所属していたチームは？,ルノー,ブラウンGP,ハース,メルセデス,3,2024年の公式ランキングではルイス・ハミルトンはメルセデス所属として登録されています。,2020s,2024|driver|team
gpq_00240,最新シーズン,1,2024年ドライバーズランキング8位は誰？,セルジオ・ペレス,アレクサンダー・アルボン,ピエール・ガスリー,ジャック・ドゥーハン,0,2024年のドライバーズランキング8位はセルジオ・ペレスです。,2020s,2024|standings
gpq_00241,最新シーズン,2,2024年にセルジオ・ペレスが所属していたチームは？,マクラーレン,アストンマーティン,レッドブル,ティレル,2,2024年の公式ランキングではセルジオ・ペレスはレッドブル所属として登録されています。,2020s,2024|driver|team
gpq_00242,最新シーズン,1,2024年ドライバーズランキング9位は誰？,フェルナンド・アロンソ,オリバー・ベアマン,ジョージ・ラッセル,フランコ・コラピント,0,2024年のドライバーズランキング9位はフェルナンド・アロンソです。,2020s,2024|standings
gpq_00243,最新シーズン,2,2024年にフェルナンド・アロンソが所属していたチームは？,アストンマーティン,BRM,ジョーダン,メルセデス,0,2024年の公式ランキングではフェルナンド・アロンソはアストンマーティン所属として登録されています。,2020s,2024|driver|team
gpq_00244,最新シーズン,1,2024年ドライバーズランキング10位は誰？,シャルル・ルクレール,オスカー・ピアストリ,ケビン・マグヌッセン,ピエール・ガスリー,3,2024年のドライバーズランキング10位はピエール・ガスリーです。,2020s,2024|standings
gpq_00245,最新シーズン,2,2024年にピエール・ガスリーが所属していたチームは？,アルピーヌ,ジョーダン,ルノー,ホンダ,0,2024年の公式ランキングではピエール・ガスリーはアルピーヌ所属として登録されています。,2020s,2024|driver|team
gpq_00246,最新シーズン,2,2024年ドライバーズランキング11位は誰？,ジャック・ドゥーハン,ニコ・ヒュルケンベルグ,ジョージ・ラッセル,シャルル・ルクレール,1,2024年のドライバーズランキング11位はニコ・ヒュルケンベルグです。,2020s,2024|standings
gpq_00247,最新シーズン,2,2024年ドライバーズランキング12位は誰？,ダニエル・リカルド,バルテリ・ボッタス,周冠宇,角田裕毅,3,2024年のドライバーズランキング12位は角田裕毅です。,2020s,2024|standings
gpq_00248,最新シーズン,2,2024年ドライバーズランキング13位は誰？,ローガン・サージェント,ランス・ストロール,フランコ・コラピント,フェルナンド・アロンソ,1,2024年のドライバーズランキング13位はランス・ストロールです。,2020s,2024|standings
gpq_00249,最新シーズン,2,2024年ドライバーズランキング14位は誰？,マックス・フェルスタッペン,ジョージ・ラッセル,エステバン・オコン,ランス・ストロール,2,2024年のドライバーズランキング14位はエステバン・オコンです。,2020s,2024|standings
gpq_00250,最新シーズン,2,2024年ドライバーズランキング15位は誰？,ケビン・マグヌッセン,周冠宇,マックス・フェルスタッペン,ジャック・ドゥーハン,0,2024年のドライバーズランキング15位はケビン・マグヌッセンです。,2020s,2024|standings
gpq_00251,最新シーズン,2,2024年ドライバーズランキング16位は誰？,リアム・ローソン,オスカー・ピアストリ,周冠宇,アレクサンダー・アルボン,3,2024年のドライバーズランキング16位はアレクサンダー・アルボンです。,2020s,2024|standings
gpq_00252,最新シーズン,2,2024年ドライバーズランキング17位は誰？,セルジオ・ペレス,ダニエル・リカルド,周冠宇,フェルナンド・アロンソ,1,2024年のドライバーズランキング17位はダニエル・リカルドです。,2020s,2024|standings
gpq_00253,最新シーズン,2,2024年ドライバーズランキング18位は誰？,フェルナンド・アロンソ,オリバー・ベアマン,バルテリ・ボッタス,ランド・ノリス,1,2024年のドライバーズランキング18位はオリバー・ベアマンです。,2020s,2024|standings
gpq_00254,最新シーズン,2,2024年ドライバーズランキング19位は誰？,フランコ・コラピント,ケビン・マグヌッセン,角田裕毅,シャルル・ルクレール,0,2024年のドライバーズランキング19位はフランコ・コラピントです。,2020s,2024|standings
gpq_00255,最新シーズン,2,2024年ドライバーズランキング20位は誰？,バルテリ・ボッタス,周冠宇,フェルナンド・アロンソ,ローガン・サージェント,1,2024年のドライバーズランキング20位は周冠宇です。,2020s,2024|standings
gpq_00256,最新シーズン,1,2024年コンストラクターズランキング1位は？,レッドブル,メルセデス,RB,マクラーレン,3,2024年のコンストラクターズランキング1位はマクラーレンです。,2020s,2024|constructor
gpq_00257,最新シーズン,1,2024年コンストラクターズランキング2位は？,キック・ザウバー,ウィリアムズ,フェラーリ,ハース,2,2024年のコンストラクターズランキング2位はフェラーリです。,2020s,2024|constructor
gpq_00258,最新シーズン,1,2024年コンストラクターズランキング3位は？,キック・ザウバー,RB,アストンマーティン,レッドブル,3,2024年のコンストラクターズランキング3位はレッドブルです。,2020s,2024|constructor
gpq_00259,最新シーズン,1,2024年コンストラクターズランキング4位は？,ウィリアムズ,メルセデス,マクラーレン,フェラーリ,1,2024年のコンストラクターズランキング4位はメルセデスです。,2020s,2024|constructor
gpq_00260,最新シーズン,2,2024年コンストラクターズランキング5位は？,アストンマーティン,RB,ハース,レッドブル,0,2024年のコンストラクターズランキング5位はアストンマーティンです。,2020s,2024|constructor
gpq_00261,最新シーズン,2,2024年コンストラクターズランキング6位は？,ウィリアムズ,アルピーヌ,キック・ザウバー,メルセデス,1,2024年のコンストラクターズランキング6位はアルピーヌです。,2020s,2024|constructor
gpq_00262,最新シーズン,2,2024年コンストラクターズランキング7位は？,キック・ザウバー,ハース,マクラーレン,レッドブル,1,2024年のコンストラクターズランキング7位はハースです。,2020s,2024|constructor
gpq_00263,最新シーズン,2,2024年コンストラクターズランキング8位は？,レッドブル,キック・ザウバー,アルピーヌ,RB,3,2024年のコンストラクターズランキング8位はRBです。,2020s,2024|constructor
gpq_00264,最新シーズン,2,2024年コンストラクターズランキング9位は？,キック・ザウバー,ウィリアムズ,ハース,フェラーリ,1,2024年のコンストラクターズランキング9位はウィリアムズです。,2020s,2024|constructor
gpq_00265,最新シーズン,2,2024年コンストラクターズランキング10位は？,ウィリアムズ,キック・ザウバー,RB,アストンマーティン,1,2024年のコンストラクターズランキング10位はキック・ザウバーです。,2020s,2024|constructor
gpq_00266,サーキット・GP,1,モナコGPで知られるサーキットは？,ポール・リカール,モンテカルロ市街地コース,アルバート・パーク,エルマノス・ロドリゲス,1,モナコGPはモンテカルロ市街地コースで知られます。市街地で抜きにくい伝統の一戦です。,all,circuit
gpq_00267,サーキット・GP,2,モンテカルロ市街地コースで開催されるGPとして代表的なのは？,シンガポールGP,オーストラリアGP,モナコGP,カナダGP,2,モンテカルロ市街地コースはモナコGPの開催地として知られます。,all,circuit
gpq_00268,サーキット・GP,1,イタリアGPで知られるサーキットは？,カタロニア,ザントフォールト,モンツァ,アルバート・パーク,2,イタリアGPはモンツァで知られます。高速コースで「スピードの神殿」と呼ばれるです。,all,circuit
gpq_00269,サーキット・GP,2,モンツァで開催されるGPとして代表的なのは？,トルコGP,ポルトガルGP,イタリアGP,シンガポールGP,2,モンツァはイタリアGPの開催地として知られます。,all,circuit
gpq_00270,サーキット・GP,2,ベルギーGPで知られるサーキットは？,ポルティマオ,カタロニア,ハンガロリンク,スパ・フランコルシャン,3,ベルギーGPはスパ・フランコルシャンで知られます。オー・ルージュ／ラディオンで有名です。,all,circuit
gpq_00271,サーキット・GP,2,スパ・フランコルシャンで開催されるGPとして代表的なのは？,日本GP,オーストラリアGP,ベルギーGP,サンマリノGP,2,スパ・フランコルシャンはベルギーGPの開催地として知られます。,all,circuit
gpq_00272,サーキット・GP,1,日本GPで知られるサーキットは？,モンツァ,マイアミ・インターナショナル・オートドローム,レッドブル・リンク,鈴鹿,3,日本GPは鈴鹿で知られます。8の字レイアウトと130Rで有名です。,all,circuit
gpq_00273,サーキット・GP,2,鈴鹿で開催されるGPとして代表的なのは？,中国GP,アブダビGP,イタリアGP,日本GP,3,鈴鹿は日本GPの開催地として知られます。,all,circuit
gpq_00274,サーキット・GP,2,イギリスGPで知られるサーキットは？,シルバーストン,鈴鹿,ポール・リカール,ハンガロリンク,0,イギリスGPはシルバーストンで知られます。F1初開催地としても知られるです。,all,circuit
gpq_00275,サーキット・GP,2,シルバーストンで開催されるGPとして代表的なのは？,イギリスGP,ブラジルGP,オーストリアGP,カナダGP,0,シルバーストンはイギリスGPの開催地として知られます。,all,circuit
gpq_00276,サーキット・GP,2,ブラジルGPで知られるサーキットは？,カタロニア,エルマノス・ロドリゲス,インテルラゴス,ラスベガス市街地,2,ブラジルGPはインテルラゴスで知られます。サンパウロにある反時計回り寄りの名コースです。,all,circuit
gpq_00277,サーキット・GP,2,インテルラゴスで開催されるGPとして代表的なのは？,サンマリノGP,オランダGP,オーストラリアGP,ブラジルGP,3,インテルラゴスはブラジルGPの開催地として知られます。,all,circuit
gpq_00278,サーキット・GP,2,シンガポールGPで知られるサーキットは？,マイアミ・インターナショナル・オートドローム,エルマノス・ロドリゲス,鈴鹿,マリーナベイ,3,シンガポールGPはマリーナベイで知られます。ナイトレースとして有名です。,all,circuit
gpq_00279,サーキット・GP,2,マリーナベイで開催されるGPとして代表的なのは？,ベルギーGP,シンガポールGP,トルコGP,ハンガリーGP,1,マリーナベイはシンガポールGPの開催地として知られます。,all,circuit
gpq_00280,サーキット・GP,2,アブダビGPで知られるサーキットは？,モンテカルロ市街地コース,ポール・リカール,ポルティマオ,ヤス・マリーナ,3,アブダビGPはヤス・マリーナで知られます。近年は最終戦で使われることが多いです。,all,circuit
gpq_00281,サーキット・GP,2,ヤス・マリーナで開催されるGPとして代表的なのは？,アブダビGP,オーストラリアGP,ポルトガルGP,バーレーンGP,0,ヤス・マリーナはアブダビGPの開催地として知られます。,all,circuit
gpq_00282,サーキット・GP,2,カナダGPで知られるサーキットは？,エルマノス・ロドリゲス,ジル・ヴィルヌーヴ・サーキット,イスタンブール・パーク,バーレーン・インターナショナル,1,カナダGPはジル・ヴィルヌーヴ・サーキットで知られます。チャンピオンズ・ウォールで有名です。,all,circuit
gpq_00283,サーキット・GP,2,ジル・ヴィルヌーヴ・サーキットで開催されるGPとして代表的なのは？,メキシコGP,ベルギーGP,アブダビGP,カナダGP,3,ジル・ヴィルヌーヴ・サーキットはカナダGPの開催地として知られます。,all,circuit
gpq_00284,サーキット・GP,2,オーストラリアGPで知られるサーキットは？,カタロニア,ジル・ヴィルヌーヴ・サーキット,レッドブル・リンク,アルバート・パーク,3,オーストラリアGPはアルバート・パークで知られます。メルボルンの公園内コースです。,all,circuit
gpq_00285,サーキット・GP,2,アルバート・パークで開催されるGPとして代表的なのは？,トルコGP,メキシコGP,オーストラリアGP,ベルギーGP,2,アルバート・パークはオーストラリアGPの開催地として知られます。,all,circuit
gpq_00286,サーキット・GP,2,バーレーンGPで知られるサーキットは？,バーレーン・インターナショナル,ザントフォールト,モンテカルロ市街地コース,イスタンブール・パーク,0,バーレーンGPはバーレーン・インターナショナルで知られます。砂漠地帯の常設コースです。,all,circuit
gpq_00287,サーキット・GP,2,バーレーン・インターナショナルで開催されるGPとして代表的なのは？,サンマリノGP,イギリスGP,シンガポールGP,バーレーンGP,3,バーレーン・インターナショナルはバーレーンGPの開催地として知られます。,all,circuit
gpq_00288,サーキット・GP,2,ハンガリーGPで知られるサーキットは？,スパ・フランコルシャン,ハンガロリンク,ラスベガス市街地,ポール・リカール,1,ハンガリーGPはハンガロリンクで知られます。抜きにくく曲がりくねったレイアウトです。,all,circuit
gpq_00289,サーキット・GP,2,ハンガロリンクで開催されるGPとして代表的なのは？,スペインGP,マイアミGP,ハンガリーGP,アメリカGP,2,ハンガロリンクはハンガリーGPの開催地として知られます。,all,circuit
gpq_00290,サーキット・GP,2,スペインGPで知られるサーキットは？,カタロニア,ヤス・マリーナ,上海インターナショナル,スパ・フランコルシャン,0,スペインGPはカタロニアで知られます。テストコースとしても使われてきたです。,all,circuit
gpq_00291,サーキット・GP,2,カタロニアで開催されるGPとして代表的なのは？,トルコGP,スペインGP,カナダGP,オーストリアGP,1,カタロニアはスペインGPの開催地として知られます。,all,circuit
gpq_00292,サーキット・GP,2,オランダGPで知られるサーキットは？,ザントフォールト,インテルラゴス,イスタンブール・パーク,エルマノス・ロドリゲス,0,オランダGPはザントフォールトで知られます。バンク角のついたコーナーが特徴です。,all,circuit
gpq_00293,サーキット・GP,2,ザントフォールトで開催されるGPとして代表的なのは？,オランダGP,イギリスGP,アブダビGP,アメリカGP,0,ザントフォールトはオランダGPの開催地として知られます。,all,circuit
gpq_00294,サーキット・GP,2,オーストリアGPで知られるサーキットは？,モンテカルロ市街地コース,ポルティマオ,鈴鹿,レッドブル・リンク,3,オーストリアGPはレッドブル・リンクで知られます。短いラップと高低差で知られるです。,all,circuit
gpq_00295,サーキット・GP,2,レッドブル・リンクで開催されるGPとして代表的なのは？,ベルギーGP,オーストリアGP,ハンガリーGP,オランダGP,1,レッドブル・リンクはオーストリアGPの開催地として知られます。,all,circuit
gpq_00296,サーキット・GP,2,メキシコGPで知られるサーキットは？,イモラ,エルマノス・ロドリゲス,カタロニア,ザントフォールト,1,メキシコGPはエルマノス・ロドリゲスで知られます。高地にあるサーキットです。,all,circuit
gpq_00297,サーキット・GP,2,エルマノス・ロドリゲスで開催されるGPとして代表的なのは？,ベルギーGP,アメリカGP,イギリスGP,メキシコGP,3,エルマノス・ロドリゲスはメキシコGPの開催地として知られます。,all,circuit
gpq_00298,サーキット・GP,2,アメリカGPで知られるサーキットは？,COTA,ヤス・マリーナ,モンツァ,ホッケンハイム,0,アメリカGPはCOTAで知られます。オースティンの起伏ある常設コースです。,all,circuit
gpq_00299,サーキット・GP,2,COTAで開催されるGPとして代表的なのは？,メキシコGP,シンガポールGP,アメリカGP,マレーシアGP,2,COTAはアメリカGPの開催地として知られます。,all,circuit
gpq_00300,サーキット・GP,2,ラスベガスGPで知られるサーキットは？,シルバーストン,ラスベガス市街地,モンツァ,ジル・ヴィルヌーヴ・サーキット,1,ラスベガスGPはラスベガス市街地で知られます。夜の市街地レースです。,all,circuit
gpq_00301,サーキット・GP,2,ラスベガス市街地で開催されるGPとして代表的なのは？,ポルトガルGP,フランスGP,マイアミGP,ラスベガスGP,3,ラスベガス市街地はラスベガスGPの開催地として知られます。,all,circuit
gpq_00302,サーキット・GP,2,マイアミGPで知られるサーキットは？,ポール・リカール,イスタンブール・パーク,セパン,マイアミ・インターナショナル・オートドローム,3,マイアミGPはマイアミ・インターナショナル・オートドロームで知られます。ハードロック・スタジアム周辺のコースです。,all,circuit
gpq_00303,サーキット・GP,2,マイアミ・インターナショナル・オートドロームで開催されるGPとして代表的なのは？,モナコGP,ベルギーGP,中国GP,マイアミGP,3,マイアミ・インターナショナル・オートドロームはマイアミGPの開催地として知られます。,all,circuit
gpq_00304,サーキット・GP,2,サンマリノGPで知られるサーキットは？,マイアミ・インターナショナル・オートドローム,ポルティマオ,ヤス・マリーナ,イモラ,3,サンマリノGPはイモラで知られます。タンブレロなどで知られる歴史あるコースです。,all,circuit
gpq_00305,サーキット・GP,2,イモラで開催されるGPとして代表的なのは？,イギリスGP,マレーシアGP,メキシコGP,サンマリノGP,3,イモラはサンマリノGPの開催地として知られます。,all,circuit
gpq_00306,サーキット・GP,2,フランスGPで知られるサーキットは？,モンテカルロ市街地コース,ヤス・マリーナ,ハンガロリンク,ポール・リカール,3,フランスGPはポール・リカールで知られます。長いストレートと広いランオフで知られるです。,all,circuit
gpq_00307,サーキット・GP,2,ポール・リカールで開催されるGPとして代表的なのは？,マイアミGP,ポルトガルGP,ドイツGP,フランスGP,3,ポール・リカールはフランスGPの開催地として知られます。,all,circuit
gpq_00308,サーキット・GP,2,ドイツGPで知られるサーキットは？,イモラ,セパン,ホッケンハイム,モンツァ,2,ドイツGPはホッケンハイムで知られます。かつては森の中の超高速区間で有名です。,all,circuit
gpq_00309,サーキット・GP,2,ホッケンハイムで開催されるGPとして代表的なのは？,メキシコGP,日本GP,アメリカGP,ドイツGP,3,ホッケンハイムはドイツGPの開催地として知られます。,all,circuit
gpq_00310,サーキット・GP,2,ポルトガルGPで知られるサーキットは？,ハンガロリンク,ラスベガス市街地,インテルラゴス,ポルティマオ,3,ポルトガルGPはポルティマオで知られます。起伏の大きいレイアウトです。,all,circuit
gpq_00311,サーキット・GP,2,ポルティマオで開催されるGPとして代表的なのは？,カナダGP,サンマリノGP,ポルトガルGP,オーストラリアGP,2,ポルティマオはポルトガルGPの開催地として知られます。,all,circuit
gpq_00312,サーキット・GP,2,トルコGPで知られるサーキットは？,イスタンブール・パーク,モンツァ,ポール・リカール,イモラ,0,トルコGPはイスタンブール・パークで知られます。ターン8で知られるです。,all,circuit
gpq_00313,サーキット・GP,2,イスタンブール・パークで開催されるGPとして代表的なのは？,ベルギーGP,トルコGP,モナコGP,フランスGP,1,イスタンブール・パークはトルコGPの開催地として知られます。,all,circuit
gpq_00314,サーキット・GP,2,マレーシアGPで知られるサーキットは？,イスタンブール・パーク,アルバート・パーク,モンツァ,セパン,3,マレーシアGPはセパンで知られます。高温多湿で広いレイアウトです。,all,circuit
gpq_00315,サーキット・GP,2,セパンで開催されるGPとして代表的なのは？,マレーシアGP,オーストラリアGP,トルコGP,オーストリアGP,0,セパンはマレーシアGPの開催地として知られます。,all,circuit
gpq_00316,サーキット・GP,2,中国GPで知られるサーキットは？,ハンガロリンク,鈴鹿,マリーナベイ,上海インターナショナル,3,中国GPは上海インターナショナルで知られます。渦巻き状のターン1で有名です。,all,circuit
gpq_00317,サーキット・GP,2,上海インターナショナルで開催されるGPとして代表的なのは？,マレーシアGP,中国GP,バーレーンGP,ベルギーGP,1,上海インターナショナルは中国GPの開催地として知られます。,all,circuit
gpq_00318,F1マシン・技術,1,DRSの主な目的は？,燃料を追加する,空気抵抗を減らして追い抜きを助ける,ブレーキ温度を下げる,無線を強める,1,DRSはリアウイングを開いて空気抵抗を減らす仕組みです。,all,technology
gpq_00319,F1マシン・技術,1,HaloがF1で正式導入された年は？,2019年,2017年,2018年,2016年,2,Haloはドライバー頭部保護のため2018年に正式導入されました。,all,safety
gpq_00320,F1マシン・技術,2,V6ターボハイブリッドのパワーユニット規定が始まった年は？,2010年,2016年,2012年,2014年,3,現行に近いハイブリッドPU時代は2014年に始まりました。,all,engine
gpq_00321,F1マシン・技術,1,スリックタイヤとは？,雨用タイヤ,氷上用タイヤ,溝のないドライ用タイヤ,予選専用燃料,2,スリックは乾いた路面で使う溝のないタイヤです。,all,tyre
gpq_00322,F1マシン・技術,1,インターミディエイトタイヤが主に使われる路面は？,小雨や乾きかけの路面,完全なドライ路面,ピットレーンだけ,雪道,0,インターミディエイトはフルウェットほどではない濡れた路面で使われます。,all,tyre
gpq_00323,F1マシン・技術,2,ディフューザーの主な役割は？,ドライバーを冷やす,車体下の空気を整えてダウンフォースに寄与する,燃料を噴射する,無線を受信する,1,ディフューザーは車体下部の流れを使いダウンフォースに関係します。,all,aero
gpq_00324,F1マシン・技術,2,ERSは何に関係する仕組み？,エネルギー回生・放出,給油,無線通信,タイヤ交換,0,ERSは回生したエネルギーを走行に利用する仕組みです。,all,hybrid
gpq_00325,F1マシン・技術,2,グラウンドエフェクトで重要なのは主にどの部分？,ステアリングの色,車体下面の空気流れ,無線アンテナ,ドライバーのヘルメット,1,車体下面の空気を使いダウンフォースを得る考え方です。,all,aero
gpq_00326,ルール・レギュレーション,2,パルクフェルメとは何に関係するルール？,予選後などの車両状態管理,テレビ中継権,観客席販売,表彰台の順番,0,パルクフェルメでは予選後などの仕様変更が制限されます。,all,rules
gpq_00327,ルール・レギュレーション,1,通常のフルポイント制で優勝者に与えられるポイントは？,50点,25点,18点,10点,1,通常のフルポイントレースでは優勝者に25点が与えられます。,all,points
gpq_00328,ルール・レギュレーション,1,通常のフルポイント制で2位に与えられるポイントは？,15点,25点,18点,20点,2,FIAスポーティング規則の通常配点では2位は18点です。,all,points
gpq_00329,ルール・レギュレーション,1,通常のフルポイント制で3位に与えられるポイントは？,18点,10点,12点,15点,3,FIAスポーティング規則の通常配点では3位は15点です。,all,points
gpq_00330,ルール・レギュレーション,2,スプリントで1位に与えられるポイントは？,25点,10点,8点,6点,2,スプリントは1位から8位までに8-7-6-5-4-3-2-1点が与えられます。,all,sprint
gpq_00331,ルール・レギュレーション,1,青旗が主に示す意味は？,ピット閉鎖,後方から速い車が接近している,レース終了,雨が降り始めた,1,青旗は周回遅れなどに後方から速い車が来ていることを知らせます。,all,flag
gpq_00332,ルール・レギュレーション,1,赤旗が出た場合、セッションは一般的にどうなる？,DRS常時使用,即時優勝確定,一時中断される,全車給油,2,赤旗は事故や天候などでセッションを一時中断する合図です。,all,flag
gpq_00333,ルール・レギュレーション,1,チェッカーフラッグは何を示す？,雨天開始,給油許可,予選開始,セッションまたはレース終了,3,チェッカーフラッグは終了を示します。,all,flag
gpq_00334,ルール・レギュレーション,2,VSCの正式名称は？,Victory Start Check,Variable Speed Control,Vehicle Signal Code,Virtual Safety Car,3,VSCはVirtual Safety Carの略です。,all,rules
gpq_00335,ルール・レギュレーション,2,2010年以降の決勝中の給油について正しいものは？,基本的に禁止された,SC中だけ可能,雨天時だけ可能,自由にできる,0,2010年以降、決勝中の給油は禁止されています。,all,fuel
gpq_00336,ルール・レギュレーション,2,107%ルールが主に関係するのは？,表彰式,予選と決勝出走資格,無線周波数,ピットストップ練習,1,107%ルールは予選タイムと決勝出走資格に関係します。,all,rules
gpq_00337,ルール・レギュレーション,3,F1レース距離の原則でよく使われる基準は？,100km固定,305kmを超える最少周回数,45分固定,500km固定,1,FIA規則ではモナコ等の例外を除き305km超の最少周回数が基準です。,all,rules
